artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	year	popularity	explicit
KAROL G', 'Anuel AA	Culpables	0.0	0.728	0.8009999999999999	8	-2.9419999999999997	0	0.0683	0.27899999999999997	4.71e-06	0.14300000000000002	0.41600000000000004	130.059	226627	2018	68	0
The Breeders	Oh!	0.0	0.479	0.0658	0	-21.413	1	0.0359	0.10300000000000001	0.4270000000000001	0.11	0.29	143.36700000000005	147867	1990	32	0
Iron Maiden	Strange World - 2015 Remaster	0.0	0.36	0.5379999999999999	4	-7.334	0	0.0324	0.0193	0.0518	0.364	0.19399999999999998	125.68299999999999	347347	1980	33	0
Трумен Капоте	Часть 6.2 - Другие голоса, другие комнаты	0.0	0.721	0.18100000000000002	1	-18.516	1	0.948	0.866	0.000123	0.212	0.581	91.913	105500	1948	0	1
Mobb Deep	Up North Trip	0.0	0.845	0.6409999999999999	6	-5.102	0	0.275	0.0391	2.4e-06	0.326	0.774	87.86	298000	1995	46	1
Patrick Cowley	Megatron Man - Radio Edit	0.0	0.675	0.619	9	-10.472000000000001	0	0.0354	0.00259	0.907	0.0898	0.937	126.352	239040	1981	29	0
Mamlê	Kewê Gerdin Bexalî	0.0	0.47	0.525	5	-9.236	0	0.106	0.965	0.897	0.597	0.677	166.368	102000	1951	0	0
Metallica	The Wait (Remastered)	0.0	0.473	0.9690000000000001	9	-6.607	0	0.0434	2.37e-05	0.61	0.0903	0.664	82.072	292120	1987	27	0
Lebo M.	"He Lives In You - From ""Rhythm Of The Pride Lands"""	0.0	0.72	0.579	1	-9.99	0	0.0316	0.5379999999999999	1.34e-05	0.0537	0.556	114.979	291147	1995	39	0
Robert Schumann', 'Vladimir Horowitz	Kinderszenen, Op. 15: IV. Bittendes Kind	0.0	0.386	0.0076	2	-30.031999999999996	1	0.0422	0.996	0.883	0.14	0.609	76.125	56507	1928	0	0
Alexander Scriabin', 'Vladimir Horowitz	Preludes: Op. 11, No. 1 in C	0.0	0.439	0.22399999999999998	0	-16.194000000000006	1	0.0411	0.992	0.93	0.0971	0.345	70.395	66973	1928	0	0
The Supremes	Automatically Sunshine	0.0	0.696	0.598	4	-9.58	0	0.0751	0.37	0.00010800000000000001	0.166	0.784	128.532	160200	1972	35	0
Blood, Sweat & Tears	Lucretia Mac Evil	0.0	0.496	0.7859999999999999	9	-8.731	1	0.0724	0.498	0.0163	0.284	0.5539999999999999	111.251	357200	1972	33	0
Ice Cube	Why We Thugs	0.0	0.6829999999999999	0.59	1	-5.422999999999999	1	0.45799999999999996	0.326	0.0	0.14800000000000002	0.653	100.89200000000001	224107	2006	52	1
Bob Dylan	Desolation Row - Live at Free Trade Hall, Manchester, UK - May 17, 1966	0.0	0.483	0.33299999999999996	2	-12.739	1	0.0654	0.7190000000000001	4.620000000000001e-05	0.701	0.293	116.32600000000001	691840	1966	23	0
Sam Cooke	(Ain't That) Good News	0.0	0.6709999999999999	0.523	7	-11.81	1	0.11599999999999999	0.7340000000000001	0.0	0.213	0.953	116.71700000000001	148333	1964	22	0
Janis Joplin	Maybe	0.0	0.353	0.34700000000000003	5	-11.509	0	0.0378	0.21899999999999997	0.0416	0.133	0.327	164.457	219057	2009	54	0
Mala Karim	Awindarm	0.0	0.39799999999999996	0.348	9	-13.628	1	0.0567	0.9940000000000001	0.919	0.11199999999999999	0.713	111.14399999999999	150026	1928	0	0
Johann Strauss II', 'Eugene Ormandy	The Blue Danube	0.0	0.226	0.0701	2	-20.668000000000006	1	0.0361	0.929	0.782	0.12300000000000001	0.15	176.342	527400	1988	49	0
Matisyahu	King Without a Crown - Live at Stubb's, Austin, TX - February 2005	0.0	0.604	0.7709999999999999	0	-6.591	0	0.0609	0.0876	0.0	0.716	0.7	94.161	288600	2005	55	0
Hank Williams, Jr.	Here I Am Fallin' Again	0.0	0.642	0.308	2	-16.148	1	0.0289	0.614	0.00406	0.128	0.321	117.76799999999999	219627	1980	25	0
The Marías	Cariño	0.0	0.647	0.385	0	-13.717	0	0.0295	0.396	0.0495	0.11699999999999999	0.662	113.985	258714	2018	63	0
Modest Mouse	King Rat	0.0	0.305	0.727	0	-5.1160000000000005	0	0.0394	0.0536	0.00017900000000000001	0.139	0.716	177.227	330573	2009	43	0
"John Williams', 'Chaim Topol', 'Norma Crane', 'Michael Gläser', 'Michele Marsh', '""Fiddler On The Roof” Motion Picture Chorus', 'Isaac Stern', '""Fiddler On The Roof” Motion Picture Orchestra"	Sunrise, Sunset	0.0	0.18600000000000005	0.24	5	-16.092	1	0.0404	0.953	0.00021899999999999998	0.158	0.203	79.821	231333	1971	39	0
Dean Evenson', 'Jonathan Kramer', 'Scott Huckabay	Sacral Chakra - Creative Union	0.0	0.27399999999999997	0.11900000000000001	2	-21.896	0	0.0307	0.961	0.977	0.11199999999999999	0.0552	59.786	452227	2008	48	0
Current Joys	Televisions	0.0	0.522	0.685	9	-12.989	1	0.0416	0.358	0.816	0.27399999999999997	0.945	184.524	156107	2013	55	0
Iggy Pop	I Wanna Be Your Dog - Live From The Aragon, Chicago, IL / 1977	0.0	0.245	0.938	4	-6.875	0	0.0427	0.353	0.171	0.32299999999999995	0.687	109.54299999999999	256658	1978	32	1
Electric Light Orchestra	Mr. Blue Sky	0.0	0.522	0.34299999999999997	10	-9.539	1	0.0277	0.612	5.91e-06	0.21600000000000005	0.46	89.208	302080	1973	40	0
"[""Frisco Joe's Good Time Boys"", 'Smacka Fitzgibbon"	Five Foot Two, Eyes Of Blue	0.0	0.638	0.424	7	-11.995999999999999	1	0.33	0.981	0.0987	0.256	0.961	203.25900000000001	141395	1954	0	0
Bee Gees	Spirits (Having Flown)	0.0	0.631	0.7859999999999999	2	-7.654	1	0.0284	0.0117	0.008790000000000001	0.17800000000000002	0.8540000000000001	145.20600000000005	313640	1979	31	0
Duke Ellington Orchestra	Frustration	0.0	0.48	0.168	10	-14.325999999999999	0	0.0406	0.8370000000000001	0.396	0.23399999999999999	0.589	82.541	215733	1949	0	0
John Philip Sousa', 'Vladimir Horowitz	The Stars and Stripes Forever	0.0	0.523	0.2	3	-19.334	1	0.0379	0.992	0.856	0.23800000000000002	0.501	110.25399999999999	230067	1928	0	0
"[""Los Byby's""]"	No Te Vallas	0.0	0.649	0.609	2	-8.217	1	0.0344	0.248	0.000572	0.121	0.838	87.926	194952	1970	37	0
Francisco Canaro	Muchachita de Montmartre - Remasterizado	0.0	0.731	0.14300000000000002	5	-15.413	1	0.0911	0.996	0.966	0.193	0.779	116.323	170120	1925	0	0
Pankaj Mullick	Mahaprasthaner Pathe	0.0	0.39799999999999996	0.452	10	-9.245	1	0.0429	0.7959999999999999	1.99e-05	0.3	0.45	108.696	1329067	1952	0	0
The Cascades	Was I Dreamin' ?	0.0	0.6609999999999999	0.32	5	-10.235	1	0.0288	0.77	0.0	0.18100000000000002	0.779	112.205	141280	1963	42	0
Yonder Mountain String Band	Midwest Gospel Radio	0.0	0.652	0.4270000000000001	7	-12.812999999999999	1	0.0585	0.295	0.943	0.055	0.862	146.144	152573	2006	42	0
Claude Debussy', 'Walter Gieseking	Debussy: Préludes, Livre II, CD 131, L. 123: No. 12, Feux d'artifice	0.0	0.335	0.0916	8	-19.448	1	0.0376	0.993	0.904	0.122	0.0308	137.782	199240	1953	1	0
Etta Jones	Something To Remember You By	0.0	0.484	0.0403	10	-19.975	1	0.0516	0.958	0.0033399999999999997	0.152	0.23800000000000002	116.104	224467	1960	16	0
José Luis Perales	Hoy Me Acordé De Ti	0.0	0.478	0.48700000000000004	1	-9.031	0	0.0336	0.45	1.99e-05	0.3670000000000001	0.213	88.171	195440	1986	44	0
The Pussycat Dolls', 'will.i.am	Beep	0.0	0.935	0.745	7	-6.391	1	0.0431	0.00914	0.0	0.11599999999999999	0.518	103.691	229360	2005	50	0
Sevendust	Enemy	0.0	0.57	0.99	1	-2.272	1	0.0876	0.00023999999999999998	0.000379	0.111	0.374	106.90899999999999	183400	2003	52	1
David Bowie	All The Young Dudes (Live) [Stereo] - Live; Stereo	0.0	0.27399999999999997	0.887	11	-6.956	0	0.0592	0.0005009999999999999	0.000138	0.379	0.639	140.476	98027	1983	28	0
"Eminem', 'Royce Da 5\'9"""	Not Alike (feat. Royce Da 5'9)	0.0	0.904	0.7559999999999999	10	-3.7460000000000004	1	0.32	0.0692	0.0	0.33899999999999997	0.342	140.005	288087	2018	69	1
Alice Cooper	This Maniac's in Love with You	0.0	0.46399999999999997	0.932	11	-4.9860000000000015	1	0.0715	0.0284	0.0	0.285	0.436	106.51899999999999	228733	1989	37	0
BTS	Make It Right	0.0	0.638	0.703	7	-7.874	1	0.444	0.0104	0.0	0.132	0.261	105.766	226321	2019	73	0
Hank Crawford	Wildflower	0.0	0.491	0.609	5	-8.486	1	0.0461	0.529	0.00838	0.426	0.614	90.09	234307	1973	39	0
Alabama	Why Lady Why	0.0	0.309	0.386	7	-11.617	1	0.0303	0.0483	0.0006940000000000001	0.0897	0.325	137.461	250000	1986	23	0
Zoot Sims	Nuzzolese Blues	0.0	0.5670000000000001	0.235	0	-9.267000000000001	1	0.0466	0.9670000000000001	0.654	0.0819	0.542	96.19	441960	1956	12	0
Roza Eskenazi	Mantili Kalamatiano	0.0	0.41700000000000004	0.489	10	-7.382999999999999	1	0.0541	0.961	0.00933	0.262	0.488	125.89200000000001	196760	1930	0	0
London Symphony Orchestra', 'John Williams	"Main Theme (From ""Jaws"")"	0.0	0.359	0.17300000000000001	1	-21.205	0	0.0581	0.742	0.9590000000000001	0.5	0.0857	118.277	170867	1970	27	0
Judas Priest	Victim of Changes - Live	0.0	0.33899999999999997	0.909	9	-5.349	1	0.0954	0.00132	0.11699999999999999	0.9570000000000001	0.38299999999999995	88.978	432760	1979	33	0
Alvin & The Chipmunks	The Magic Mountain	0.0	0.698	0.48200000000000004	9	-8.766	1	0.0602	0.879	0.00251	0.925	0.851	97.47	135440	1960	7	0
Asleep At The Wheel	Hot Rod Lincoln	0.0	0.8	0.56	4	-14.032	1	0.0593	0.256	1.3800000000000007e-05	0.368	0.963	122.94200000000001	177360	1988	45	0
Solomon Burke	Down in the Valley	0.0	0.787	0.5660000000000001	6	-9.339	1	0.0435	0.795	3.04e-05	0.26	0.934	108.413	146253	1962	21	0
Boosie Badazz', 'Webbie', 'Jeezy	Better Believe It (feat. Young Jeezy & Webbie)	0.0	0.6609999999999999	0.8170000000000001	2	-5.7829999999999995	1	0.0489	0.011000000000000001	0.0	0.217	0.27899999999999997	124.978	297680	2009	40	1
Igor Stravinsky', 'Leonard Bernstein', 'London Symphony Orchestra	The Rite of Spring (Scenes of Pagan Russia in Two Parts): Glorification of the Chosen Victim	0.0	0.501	0.615	10	-10.957	0	0.23399999999999999	0.9540000000000001	0.7809999999999999	0.121	0.0907	133.108	101173	1958	11	0
Praise Strings	Father I Adore You	0.0	0.151	0.20800000000000002	5	-12.372	1	0.035	0.9059999999999999	0.907	0.28800000000000003	0.375	89.54	191387	1977	27	0
Manik Varma	Raghavachi Katha	0.0	0.431	0.127	8	-20.303	1	0.0634	0.992	0.945	0.11	0.618	140.041	188307	1954	0	0
Pat Martino	How Insensitive	0.0	0.5379999999999999	0.165	7	-24.455	0	0.0387	0.981	0.946	0.11199999999999999	0.48200000000000004	116.704	373493	1975	29	0
Stathis Kavouras	Voskopoula	0.0	0.37	0.387	5	-9.351	0	0.0319	0.7559999999999999	0.0	0.147	0.336	63.955	488253	1950	0	0
Эрих Мария Ремарк	Часть 200.4 & Часть 201.1 - Триумфальная арка	0.0	0.7120000000000001	0.19699999999999998	1	-18.689	1	0.934	0.389	1.24e-06	0.0872	0.7040000000000001	75.73	99087	1945	0	1
T.O Suprapto	Tembang Dandang Gula 31-35	0.0	0.428	0.0247	7	-15.977	1	0.0688	0.96	0.0	0.341	0.0697	140.18	472422	1952	0	0
Stan Getz	Of Thee I Sing - Alternate Take	0.0	0.5589999999999999	0.297	0	-14.274000000000001	0	0.0373	0.887	0.0511	0.10400000000000001	0.525	100.811	297867	1955	12	0
Adventure Club', 'Yuna	Gold (feat. Yuna)	0.0	0.479	0.675	9	-4.893	0	0.0413	0.0319	0.00536	0.128	0.18899999999999997	145.02200000000005	257045	2013	52	0
Leonard Bernstein', 'New York Philharmonic	Fancy Free Ballet: I. Enter Three Sailors	0.0	0.513	0.24600000000000002	10	-19.045	1	0.039	0.94	0.8059999999999999	0.0866	0.317	104.318	170373	1950	0	0
Xavier Cugat & His Orchestra	La Mucura	0.0	0.8590000000000001	0.882	9	-5.98	0	0.0393	0.568	0.85	0.0587	0.977	131.124	148440	1941	0	0
Domenico Scarlatti', 'Andrés Segovia	Domenico Scarlatti: Sonata L.352	0.0	0.509	0.105	10	-22.851999999999997	0	0.0835	0.993	0.857	0.109	0.7190000000000001	79.899	190093	1944	3	0
Wolfgang Amadeus Mozart', 'Isaac Stern	Violin Sonata No. 26 in B-Flat Major, K. 378: III. Rondo. Allegro molto	0.0	0.51	0.302	10	-12.198	1	0.0375	0.972	0.198	0.0817	0.597	122.632	238400	1950	0	0
Giuseppe Verdi', 'Luciano Pavarotti', 'Orchestra Del Teatro Alla Scala, Milano', 'Lorin Maazel	"Aida / Act 1: ""Se quel guerrier io fossi!..Celeste Aida"""	0.0	0.21	0.253	10	-14.654000000000002	1	0.0431	0.9620000000000001	1.92e-05	0.22399999999999998	0.21	83.025	244840	1969	27	0
Bruno Mars	Our First Time	0.0	0.705	0.451	9	-8.221	0	0.0429	0.381	0.0	0.276	0.868	77.998	243013	2010	52	0
Rittz', 'Twista	Bounce	0.0	0.8270000000000001	0.725	7	-9.866	1	0.0999	0.078	0.0	0.182	0.12	129.984	235147	2014	47	1
Bebel Gilberto	So Nice (Summer Samba)	0.0	0.73	0.475	0	-10.877	1	0.0459	0.444	0.013999999999999999	0.11199999999999999	0.6809999999999999	113.35700000000001	212493	2000	39	0
Tower Of Power	Soul With A Capital 'S'	0.0	0.728	0.972	7	-7.904	1	0.0485	0.053	0.0789	0.0706	0.815	119.12200000000001	298841	1993	41	0
Millencolin	Bullion	0.0	0.262	0.972	2	-7.508999999999999	1	0.185	0.000138	0.000893	0.0605	0.23600000000000002	151.65200000000004	120867	1996	46	0
Bruce Springsteen	Jungleland	0.0	0.299	0.584	5	-5.984	1	0.0334	0.374	0.126	0.073	0.183	133.71200000000002	575653	1975	52	0
"[""Dj's Double Smile""]"	Directive	0.0	0.812	0.48100000000000004	1	-14.915	1	0.10400000000000001	0.00702	0.79	0.086	0.337	125.00200000000001	445420	2019	0	0
Juice WRLD	Long Gone	0.0	0.794	0.45899999999999996	7	-7.404	1	0.0941	0.20800000000000002	7.17e-06	0.12	0.266	149.033	187007	2018	70	1
The Kinks	Top of the Pops	0.0	0.41700000000000004	0.698	2	-6.4270000000000005	1	0.0979	0.369	0.0102	0.127	0.581	114.72200000000001	219467	1970	33	0
Jukebox The Ghost	Victoria	0.0	0.536	0.674	3	-9.418	1	0.0648	0.395	1.7100000000000002e-05	0.231	0.586	162.94799999999995	224373	2008	49	0
Asit Baran	Bhajare Bhaiya Ramgobind	0.0	0.467	0.614	4	-8.789	1	0.0706	0.9620000000000001	0.7829999999999999	0.139	0.614	120.146	174320	1949	0	0
Sonny Boy Williamson I	New Early In The Morning	0.0	0.698	0.395	7	-14.424000000000001	0	0.355	0.905	5.0600000000000003e-05	0.146	0.9309999999999999	145.69899999999996	162717	1941	0	0
Aaron Copland', 'Leonard Bernstein', 'New York Philharmonic	Billy the Kid Suite: IV. Prairie Night. Card Game at Night	0.0	0.15	0.0309	5	-28.506	0	0.0441	0.966	0.945	0.114	0.0422	79.831	192573	1960	20	0
Ignacio Corsini	Ramona - Remasterizado	0.0	0.5770000000000001	0.26899999999999996	5	-16.844	1	0.162	0.978	0.000136	0.14800000000000002	0.613	131.096	146880	1928	0	0
Rob Zombie	Blitzkrieg Bop	0.0	0.513	0.937	3	-3.665	1	0.0433	0.0012	0.0	0.2	0.59	90.053	163333	2003	41	0
Crosby, Stills, Nash & Young	American Dream	0.0	0.715	0.478	10	-15.606	1	0.10099999999999999	0.037000000000000005	0.000325	0.0931	0.857	166.665	198173	1988	43	0
Banda El Recodo	Que Te Ruegue Quien Te Quiera	0.0	0.693	0.5710000000000001	8	-5.5470000000000015	1	0.0364	0.8440000000000001	0.0105	0.217	0.972	128.12	185747	2008	61	0
Green Day	Bab's Uvula Who?	0.0	0.494	0.932	8	-4.606	0	0.0542	0.00018600000000000002	4.04e-05	0.0248	0.972	96.215	128200	1995	43	1
Cactus	Let Me Swim	0.0	0.34	0.8	9	-10.484000000000002	1	0.0656	0.0304	0.0	0.0831	0.7170000000000001	77.411	231107	1970	27	0
Francisco Canaro', 'Charlo	No Quiero Verla Más - Remasterizado	0.0	0.652	0.149	7	-12.657	1	0.059000000000000004	0.9940000000000001	0.831	0.115	0.695	118.12100000000001	187493	1929	0	0
Master Ebrahim	Nanhe Munne Bachche Teri Mutthi Mein - Instrumental	0.0	0.731	0.292	2	-10.405999999999999	0	0.0451	0.988	0.9490000000000001	0.162	0.877	133.578	183987	1944	0	0
Chubby Checker	Popeye the Hitchiker	0.0	0.747	0.847	7	-5.525	1	0.0273	0.245	9.520000000000001e-05	0.11900000000000001	0.966	124.24600000000001	151147	1962	13	0
Junior Jack	My Feeling - Daddy's Prime Time Edit	0.0	0.7	0.8490000000000001	11	-6.561	0	0.129	0.00601	0.0193	0.284	0.449	130.988	228960	1999	52	0
Henry Mancini	Charade (Vocal)	0.0	0.271	0.28600000000000003	11	-13.663	0	0.0294	0.903	0.000167	0.114	0.0839	85.419	155347	1963	16	0
Dimitris Gkogkos	San magemeno	0.0	0.611	0.175	5	-13.885	0	0.0533	0.995	0.897	0.14300000000000002	0.474	126.65	197360	1930	0	0
Sonora Carruseles', 'Luis Florez	Micaela	0.0	0.652	0.8909999999999999	0	-6.858	1	0.0524	0.396	0.0022	0.0767	0.934	179.604	284653	2015	56	0
Sharada	Main To Tadpaoongi	0.0	0.5579999999999999	0.129	10	-10.751	0	0.17800000000000002	0.995	0.524	0.138	0.795	63.946999999999996	169070	1944	0	0
Michael Hurley	Fat Mama	0.0	0.7090000000000001	0.133	11	-22.29300000000001	0	0.0411	0.8640000000000001	0.000736	0.12	0.26	118.194	246827	1964	15	0
The Unlikely Candidates	Novocaine	0.0	0.652	0.833	10	-4.898	1	0.0392	0.0019100000000000002	0.000536	0.122	0.231	116.04299999999999	245240	2019	66	1
Jeremih	Pass Dat	0.0	0.8859999999999999	0.511	1	-4.691	0	0.0972	0.531	0.0501	0.11199999999999999	0.261	127.898	173840	2015	52	1
Elton John	You're So Static	0.0	0.606	0.8109999999999999	0	-7.204	1	0.0339	0.0327	0.000651	0.174	0.7909999999999999	136.746	293067	1974	25	0
Mac Miller	Goosebumpz - Bonus Track	0.0	0.6679999999999999	0.804	9	-5.234	1	0.24100000000000002	0.00598	0.0	0.145	0.597	144.112	202351	2013	47	1
Эрих Мария Ремарк	Часть 6.9 & Часть 7.1 - Обратный путь	0.0	0.6829999999999999	0.191	7	-17.108	1	0.953	0.8590000000000001	0.0	0.153	0.27899999999999997	99.45299999999999	142679	1931	0	1
Manos Koutsaggelidis	Perdika mou grammeni	0.0	0.373	0.513	2	-9.624	0	0.0393	0.902	0.0216	0.0787	0.955	153.591	298507	1950	1	0
Vampire Weekend	Taxi Cab	0.0	0.69	0.363	2	-15.782	1	0.066	0.292	0.42200000000000004	0.0796	0.71	167.979	235733	2010	42	0
Xavier Rudd	Messages	0.0	0.5379999999999999	0.563	1	-12.535	1	0.17800000000000002	0.8440000000000001	0.009640000000000001	0.106	0.431	125.87299999999999	242427	2005	52	0
Dave Matthews Band	Busted Stuff	0.0	0.556	0.657	7	-5.319	1	0.0422	0.40299999999999997	0.009470000000000001	0.585	0.655	171.514	227107	2002	41	0
Carlos Di Sarli	El recodo	0.0	0.595	0.392	9	-8.219	0	0.0422	0.9179999999999999	0.871	0.381	0.583	122.14299999999999	144699	1951	13	0
Elvis Presley', 'The Amigos	We'll Be Together (with The Amigos)	0.0	0.41	0.366	4	-14.097000000000001	1	0.0376	0.812	0.0	0.156	0.5539999999999999	125.559	135200	1962	20	0
Kimiko Glenn', 'Jessie Mueller', 'Keala Settle', 'Waitress Original Broadway Cast Ensemble	When He Sees Me	0.0	0.7340000000000001	0.46399999999999997	10	-6.452000000000001	1	0.0449	0.508	0.0	0.0769	0.424	121.925	223080	2016	58	0
Al Bowlly	By the Old Oak Tree	0.0	0.489	0.0265	7	-21.093000000000004	1	0.0401	0.995	0.0393	0.163	0.259	102.9	202747	1930	3	0
Mahavishnu Orchestra	Cosmic Strut	0.0	0.524	0.8909999999999999	10	-8.286	0	0.0467	0.0734	0.466	0.292	0.836	106.531	208547	1975	26	0
Lady Gaga	Born This Way	0.0	0.5870000000000001	0.828	11	-5.1080000000000005	1	0.161	0.0032700000000000003	0.0	0.331	0.494	123.90700000000001	260253	2011	67	0
Harry Belafonte	Mary's Boy Child	0.0	0.311	0.114	10	-17.861	1	0.0348	0.9420000000000001	0.0012699999999999999	0.12300000000000001	0.361	89.97	262218	1957	37	0
Sade	Never as Good as the First Time	0.0	0.691	0.8190000000000001	6	-7.6270000000000024	0	0.0351	0.23800000000000002	0.0049	0.0565	0.8390000000000001	107.76100000000001	237560	1994	52	0
Tears For Fears	Ideas As Opiates	0.0	0.595	0.29100000000000004	6	-12.059000000000001	0	0.0391	0.856	0.0776	0.11	0.40299999999999997	169.43400000000003	225933	1983	36	0
KISS	Firehouse	0.0	0.642	0.6629999999999999	1	-7.606	1	0.0572	0.159	0.027999999999999997	0.13	0.8079999999999999	116.48899999999999	197333	1974	37	0
Paul Simon	Hearts and Bones	0.0	0.5820000000000001	0.257	4	-19.063	1	0.037000000000000005	0.932	0.0393	0.111	0.478	114.12700000000001	339293	1983	46	0
Nohidea	sincerely, yours	0.0	0.605	0.396	5	-11.300999999999998	0	0.0509	0.8	0.872	0.141	0.622	80.957	139684	2017	67	0
Johann Sebastian Bach', 'Claudio Arrau	Goldberg Variations, BWV 988: Variation XVIII - Canon at the Sixth	0.0	0.5710000000000001	0.20600000000000002	7	-21.813000000000002	1	0.0466	0.995	0.813	0.158	0.84	111.905	70707	1942	1	0
Amilcare Ponchielli', 'Maria Callas', 'Antonino Votto', 'Orchestra Della Rai di Torino', 'Orchestra Sinfonica della RAI de Torino	"Ponchielli : La Gioconda : Act 3 ""E già che ai nuovi imeni"" [Alvise, Laura, Gioconda]"	0.0	0.281	0.0329	7	-26.498	1	0.0466	0.977	1.0800000000000003e-05	0.138	0.16	76.872	235093	1953	0	0
50 Cent	P.I.M.P.	0.0	0.7	0.758	10	-3.012	0	0.342	0.0444	1.3000000000000001e-05	0.0401	0.889	78.693	249467	2003	66	1
UB40	(I Can't Help) Falling In Love With You	0.0	0.637	0.8370000000000001	2	-8.605	1	0.0363	0.0393	0.00294	0.139	0.825	172.455	208827	2000	49	0
The Revivalists	Soulfight	0.0	0.591	0.45399999999999996	7	-8.851	1	0.0317	0.636	0.0	0.0793	0.198	123.37899999999999	392800	2008	60	0
Lonestar	What About Now	0.0	0.7390000000000001	0.688	4	-5.581	1	0.0349	0.498	0.0	0.17	0.769	126.99799999999999	211253	2011	44	0
Mos Def	Mathematics	0.0	0.753	0.7490000000000001	1	-6.1320000000000014	0	0.316	0.0285	0.0	0.0845	0.8320000000000001	93.79	246440	1999	62	1
Shamshad Begum	Dil Toot Gaya Ji	0.0	0.484	0.262	0	-12.783	0	0.0312	0.9940000000000001	0.845	0.15	0.4	85.47	288747	1948	0	0
Roy Ayers	Love Will Bring Us Back Together	0.0	0.816	0.6679999999999999	4	-13.439	0	0.0495	0.102	0.000144	0.0943	0.76	105.697	355373	1995	45	0
Roger Quilter', 'John Heddle Nash	Come Away Death	0.0	0.35700000000000004	0.109	0	-20.655	0	0.0405	0.99	4.04e-05	0.0817	0.207	63.75899999999999	175133	1928	0	0
H.D.	From Helen in Pallinode, Books I and III	0.0	0.614	0.0283	8	-23.285	0	0.46399999999999997	0.9440000000000001	1.02e-06	0.111	0.222	77.559	392680	1955	5	0
Sleeping At Last	Turning Page (Instrumental)	0.0	0.281	0.33899999999999997	3	-11.472000000000001	1	0.0288	0.7929999999999999	0.903	0.10800000000000001	0.163	125.20700000000001	256354	2012	51	0
Aretha Franklin	I Say a Little Prayer	0.0	0.5920000000000001	0.355	9	-14.050999999999998	1	0.0352	0.478	0.0	0.0585	0.499	133.032	216773	1968	76	0
Gustavo Cerati	Adiós	0.0	0.495	0.596	2	-5.45	1	0.024	0.14	0.00316	0.114	0.284	94.124	233747	2006	67	0
Marcos Witt	Renuévame	0.0	0.667	0.522	2	-10.06	1	0.0341	0.899	0.0968	0.758	0.677	118.18799999999999	164587	2011	52	0
Peggy Lee	Let's Do It (Let's Fall In Love)	0.0	0.828	0.191	7	-10.804	0	0.0432	0.946	0.0034700000000000004	0.0825	0.685	121.94	136227	1941	17	0
Judy Garland	Danny Boy	0.0	0.152	0.11699999999999999	7	-14.447000000000001	1	0.0354	0.9129999999999999	0.0088	0.10800000000000001	0.0767	81.98299999999998	184578	1955	9	0
James Brown	Merry Christmas Baby	0.0	0.32799999999999996	0.488	0	-8.129	0	0.0533	0.425	1.06e-05	0.368	0.363	71.48	233813	1966	33	0
